typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
tuindorp,2,12:00,58.370888,60.92426,28.88728,66.8728,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.007288740744931061,167.5,0.07288740744931062,18515.5,8.056995776881855,8658.5,3.7677350292528713,52.5,0.022845306812470493,208.0,0.09051092984750214,49099.5,21.36558365407419,153088.25,66.61615315493688
tuindorp,3,morning,39.196503,40.868317,23.386444,44.973125,0.0,0.0,0.0,0.0,21.0,0.012309279438227932,12474.25,7.311858525348323,14732.0,8.635252603998756,37867.75,22.196415068902656,105508.0,61.84416452231204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,3,afternoon,58.616344,60.75332,28.303896,69.83225,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.012309279438227932,2591.0,1.518730620211837,4310.75,2.526772682778146,5366.0,3.1453139745490994,12360.5,7.245183261724589,17503.5,10.25978441176298,33026.25,19.358540002227393,95424.0,55.93336576730773
tuindorp,3,evening,34.637264,30.297096,25.394827,54.707382,0.0,0.0,0.0,0.0,0.0,0.0,78765.0,46.168590235810626,23940.25,14.032725098620775,26642.25,15.616519053006103,11574.5,6.7844645170366285,26106.25,15.302339349249428,3574.75,2.095361746276443,0.0,0.0,0.0,0.0
tuindorp,3,12:00,58.21717,60.310516,28.919245,65.94679,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.009085420537739664,126.5,0.07414875471123017,12664.0,7.423081657415169,4494.25,2.634332338821709,8.25,0.004835788350732402,231.0,0.13540207382050726,58620.75,34.36091393469048,94442.75,55.35820003165244
tuindorp,4,morning,39.16791,41.0443,23.31736,44.363434,0.0,0.0,0.0,0.0,63.0,0.07882463707823345,5844.25,7.3122362737216795,7237.0,9.054823786272626,17357.25,21.717125903589963,49422.75,61.8369893993375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,4,afternoon,57.64153,61.03023,28.270958,69.14069,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.03816113382358921,2391.25,2.9918954510051705,4210.25,5.26780044854972,3913.75,4.896824180395813,5045.25,6.312539686015195,7412.0,9.273781111489942,11212.25,14.028595826673381,45709.0,57.19040216204719
tuindorp,4,evening,36.411514,36.87013,24.918322,54.176956,0.0,0.0,0.0,0.0,14.5,0.01814217837514897,33690.0,42.15241306612199,2585.25,3.2346252858175086,16337.25,20.440917493751893,3777.75,4.72666305908407,22608.0,28.286784048646062,911.5,1.14045486820333,0.0,0.0,0.0,0.0
tuindorp,4,12:00,57.85784,60.50937,28.803253,66.739006,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.022208528700613392,260.75,0.32624641457379955,7809.75,9.771439832091012,1902.0,2.379753328933334,0.25,0.00031279617888187877,69.25,0.08664454155028042,23048.5,28.83793091583593,46816.0,58.57546364213615
tuindorp,5,morning,39.183,40.972168,23.32424,45.586517,0.0,0.0,0.0,0.0,33.0,0.02524759860908684,9054.25,6.927214233524985,13001.0,9.946788773234486,30619.5,23.4263286548768,77997.5,59.674229470068205,0.25,0.00019126968643247603,0.0,0.0,0.0,0.0,0.0,0.0
