typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
historisch,2,evening,26.533186,25.810604,24.25087,40.580994,0.0,0.0,0.0,0.0,12060.75,7.977820920302821,125371.25,82.92928557962938,10638.0,7.036714876784727,3100.0,2.0505561306667284,8.5,0.005622492616344255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historisch,2,12:00,48.66862,52.71727,28.608093,66.77553,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.24871261455828705,12732.75,8.422328571853802,48789.0,32.272446148096456,11491.75,7.601444649867541,758.25,0.5015594148638861,3666.75,2.4254440942329762,38369.25,25.38009703760786,34994.75,23.14796746891919
historisch,3,morning,35.25507,34.61636,23.097944,53.472034,0.0,0.0,0.0,0.0,3505.25,2.3426156897274772,41271.75,27.582583009060695,32147.75,21.484865142125813,32263.25,21.562055674088874,20695.75,13.831306942636742,16910.75,11.301729769648082,2835.25,1.8948437727123117,0.0,0.0,0.0,0.0
historisch,3,afternoon,45.66746,44.94559,28.640375,64.642166,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,0.6856925176978509,14635.0,9.780808963458137,29099.0,19.447335840633293,30320.5,20.26368419381841,26696.5,17.841705944172197,22341.5,14.93118848357362,19461.25,13.006270477628949,6050.0,4.043313579017541
historisch,3,evening,28.31513,26.974846,24.994896,45.572712,0.0,0.0,0.0,0.0,0.25,0.00016707907351312155,127510.5,85.21734481277954,7364.25,4.921648268476022,11598.5,7.751466536567761,3154.25,2.1080366705150544,2.0,0.0013366325881049724,0.0,0.0,0.0,0.0,0.0,0.0
historisch,3,12:00,50.010994,57.48851,28.67443,67.4354,0.0,0.0,0.0,0.0,0.0,0.0,594.75,0.3974811158877161,12896.25,8.618774007174375,40986.0,27.3916116280352,11143.25,7.447215543700366,1275.75,0.8526045121374592,1382.5,0.9239472765275623,33592.75,22.450582187031657,47758.5,31.91778372950566
historisch,4,morning,33.727417,31.703568,22.9637,54.447296,0.0,0.0,0.0,0.0,4120.5,2.3825045931369644,64686.25,37.40208414944933,39238.0,22.687711497514428,29371.0,16.982536683661152,22057.5,12.753815086304717,11021.75,6.372860089651095,2453.25,1.4184879002823099,0.0,0.0,0.0,0.0
historisch,4,afternoon,43.676937,42.826565,28.652128,64.12528,0.0,0.0,0.0,0.0,0.0,0.0,558.75,0.32307352054733135,31492.75,18.209348750276455,39039.25,22.57279272846068,30402.75,17.57910241936533,27479.25,15.888712374944527,21606.75,12.493187991205462,19388.25,11.210434335126259,2980.5,1.7233478800739528
historisch,4,evening,28.35247,27.152084,24.985806,44.909332,0.0,0.0,0.0,0.0,2.75,0.0015900710183537562,145449.0,84.09972347219473,13725.5,7.936189004514356,10554.25,6.102548016530957,3216.75,1.8599494357416164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historisch,4,12:00,47.687164,42.91576,28.613283,67.23627,0.0,0.0,0.0,0.0,0.0,0.0,420.75,0.2432808658081247,16861.25,9.749303621169917,56519.5,32.68000688067095,15799.75,9.135536208085366,1120.0,0.647592560202257,5632.5,3.256754549410011,46217.5,26.72331174209626,30377.0,17.564213572557108
