typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
tuindorp,3,morning,43.60476,45.760216,23.107407,54.574757,0.0,0.0,0.0,0.0,22.75,0.013335052724746927,16896.25,9.90384108134089,8617.5,5.0512007409013915,16529.0,9.688575230212832,36158.5,21.194527646055462,62471.75,36.61820132119599,29907.25,17.530318927568683,0.0,0.0,0.0,0.0
tuindorp,3,afternoon,55.108902,56.39251,28.751154,64.41511,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.010990428069846368,937.5,0.5495214034923184,5144.75,3.0156269233249122,5168.0,3.0292550541315215,14460.75,8.476257744588313,26263.5,15.394512405995206,105179.75,61.651758761569255,13430.0,7.872077278828625
tuindorp,3,evening,32.419228,29.48535,25.21466,45.93898,0.0,0.0,0.0,0.0,0.0,0.0,95803.25,56.15566549240049,13759.25,8.065069195735127,36236.5,21.24024782682602,24758.5,14.512347379588869,45.5,0.026670105449493855,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,3,12:00,58.347595,60.472137,28.834738,66.23744,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.009085420537739664,154.0,0.0902680492136715,13245.0,7.763638388539475,3888.75,2.2794147816861368,5.25,0.003077319859556983,138.0,0.08088955059406927,53811.75,31.54208894333628,99344.75,58.23153754623307
tuindorp,4,morning,43.649853,45.87454,22.992348,54.23105,0.0,0.0,0.0,0.0,82.25,0.10290994285213813,6353.0,7.948776497746303,4438.0,5.552757767511112,9289.75,11.623193211071733,14451.5,18.081495916445885,32553.75,40.73075443310385,12756.0,15.960112231268983,0.0,0.0,0.0,0.0
tuindorp,4,afternoon,54.28975,56.613346,28.731577,63.56721,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.02815165609936909,1054.75,1.3196870787026467,5025.0,6.2872031955257635,4032.75,5.045715161543587,6183.25,7.736387892285508,10887.75,13.622586386484702,42355.5,52.99455421852567,10362.75,12.965714410832756
tuindorp,4,evening,29.917994,29.910048,24.520708,40.171597,0.0,0.0,0.0,0.0,139.75,0.17485306399497025,40209.5,50.30951181900362,36403.5,45.547502791705895,3169.75,3.965942752043341,1.75,0.0021895732521731515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,4,12:00,58.042423,60.756733,28.715523,67.10991,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.02377250959502279,352.5,0.4410426122234491,8022.75,10.037942176498373,1596.0,1.996890805981914,0.25,0.00031279617888187877,41.25,0.05161136951550999,20410.0,25.536680043916583,49482.5,61.911747686090266
tuindorp,5,morning,43.52197,45.106583,22.964478,56.175632,0.0,0.0,0.0,0.0,55.75,0.04265314007444216,11168.0,8.544399432311572,8759.5,6.701707273221097,15830.0,12.111196544904384,28417.75,21.74181652646599,39205.25,29.99510349602733,27235.25,20.837110909640373,34.0,0.026012677354816743,0.0,0.0
tuindorp,5,afternoon,54.489616,57.182007,28.870798,63.45738,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.008798405575893899,716.5,0.5481789213154764,6694.25,5.121628393602411,7178.25,5.491926506535686,11444.5,8.755943705505889,21029.0,16.088840943954157,72968.5,55.826648457792516,10663.0,8.158034665717969
